Timestamp,Session_Name,Position,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_Z,LEFT_EYE_Visibility,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_Z,RIGHT_EYE_Visibility,LEFT_EAR_X,LEFT_EAR_Y,LEFT_EAR_Z,LEFT_EAR_Visibility,RIGHT_EAR_X,RIGHT_EAR_Y,RIGHT_EAR_Z,RIGHT_EAR_Visibility,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,LEFT_SHOULDER_Visibility,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,RIGHT_SHOULDER_Visibility,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_HIP_Visibility,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_HIP_Visibility
2026-08-22 00:20:18,Night_001,Right Side,0.623985,0.445711,0.137477,0.994585,0.610167,0.434607,0.113243,0.992125,0.614576,0.452999,0.242223,0.996242,0.590521,0.437308,0.128411,0.991925,0.581668,0.494511,0.218453,0.998704,0.522579,0.452265,0.084598,0.99758,0.554758,0.664055,0.034753,0.999151,0.512007,0.641549,-0.034989,0.998601
2026-08-22 00:20:19,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:19,Night_001,Right Side,0.624975,0.44797,0.144463,0.995462,0.612343,0.434285,0.128494,0.993354,0.617082,0.45746,0.240096,0.99681,0.595767,0.437601,0.164331,0.993245,0.585811,0.510696,0.224931,0.998832,0.524734,0.451048,0.125885,0.99799,0.543737,0.629799,0.048122,0.999075,0.502152,0.612523,-0.048403,0.998701
2026-08-22 00:20:19,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:20,Night_001,Right Side,0.619783,0.444368,0.143959,0.995099,0.60689,0.436433,0.120709,0.992888,0.612935,0.44898,0.232915,0.9966,0.590855,0.438033,0.123724,0.992873,0.583196,0.477739,0.208142,0.99883,0.519974,0.460596,0.103612,0.997905,0.558563,0.649543,0.031285,0.998874,0.517398,0.64243,-0.031549,0.9983
2026-08-22 00:20:21,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:21,Night_001,Right Side,0.627785,0.44244,0.1314,0.99589,0.612544,0.430731,0.118907,0.9941,0.621993,0.457302,0.219056,0.997137,0.593415,0.437315,0.157039,0.994161,0.61828,0.509706,0.197143,0.999021,0.517868,0.461019,0.168825,0.998274,0.567182,0.637626,0.016443,0.999069,0.509827,0.618992,-0.016511,0.998594
2026-08-22 00:20:21,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:23,Night_001,Right Side,0.626883,0.443929,0.127279,0.996241,0.611619,0.43052,0.11466,0.994626,0.620567,0.454883,0.214315,0.997378,0.592663,0.43554,0.151995,0.9947,0.611294,0.511322,0.184787,0.999101,0.520027,0.458675,0.17083,0.998409,0.571296,0.632178,0.011469,0.999064,0.504924,0.618488,-0.011496,0.998643
2026-08-22 00:20:23,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:25,Night_001,Right Side,0.626522,0.444194,0.15837,0.996568,0.611119,0.430893,0.145263,0.99512,0.61873,0.45563,0.243601,0.997607,0.592334,0.4354,0.177689,0.995213,0.606669,0.510339,0.208988,0.999185,0.513885,0.460717,0.19887,0.998544,0.548809,0.636497,0.000257,0.999144,0.498171,0.618084,-0.000164,0.998745
2026-08-22 00:20:25,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:31,Night_001,Right Side,0.624225,0.442752,0.109578,0.996485,0.610355,0.432103,0.088355,0.994985,0.616233,0.452459,0.209745,0.997578,0.593973,0.436904,0.108733,0.995034,0.587729,0.503094,0.187987,0.999173,0.522067,0.460025,0.088344,0.998275,0.536437,0.666912,0.016923,0.99911,0.500539,0.638203,-0.017112,0.99858
2026-08-22 00:20:31,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:32,Night_001,Right Side,0.626428,0.444225,0.071218,0.996128,0.61091,0.431036,0.049713,0.994692,0.6182,0.453152,0.17963,0.997206,0.58945,0.435354,0.076439,0.994791,0.608341,0.511006,0.164908,0.999114,0.517049,0.45656,0.074984,0.99806,0.56266,0.672688,0.022332,0.999085,0.502593,0.637789,-0.022525,0.998442
2026-08-22 00:20:32,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:33,Night_001,Right Side,0.627107,0.448145,0.184596,0.996706,0.612984,0.436777,0.170092,0.995532,0.618955,0.456237,0.276686,0.99758,0.593641,0.436512,0.206341,0.995656,0.610468,0.502695,0.259848,0.999262,0.519565,0.457511,0.184797,0.9984,0.570058,0.623465,0.041943,0.999224,0.510505,0.611779,-0.042206,0.998708
2026-08-22 00:20:33,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:36,Night_001,Right Side,0.623418,0.443601,0.129862,0.995793,0.607636,0.432631,0.110569,0.994523,0.617529,0.453536,0.238645,0.996934,0.592275,0.436434,0.147621,0.994665,0.599771,0.499355,0.207888,0.999118,0.521798,0.457918,0.12323,0.997937,0.553446,0.648147,0.020763,0.999183,0.505854,0.620723,-0.020918,0.998562
2026-08-22 00:20:36,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:36,Night_001,Right Side,0.62615,0.443608,0.098744,0.995048,0.611131,0.433748,0.075967,0.993305,0.615393,0.451541,0.206943,0.996354,0.592452,0.43676,0.097428,0.993674,0.585696,0.493904,0.183617,0.999077,0.522913,0.454471,0.065165,0.997401,0.552009,0.661831,0.01682,0.999035,0.507681,0.639153,-0.016949,0.99829
2026-08-22 00:20:36,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:37,Night_001,Right Side,0.628065,0.44517,0.167839,0.995913,0.612064,0.43179,0.150915,0.994486,0.623075,0.456113,0.271007,0.99698,0.592032,0.435091,0.189157,0.99481,0.616437,0.500515,0.232875,0.999207,0.515777,0.460527,0.194479,0.997803,0.569184,0.629084,0.00336,0.999134,0.515378,0.61871,-0.003433,0.998484
2026-08-22 00:20:37,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:37,Night_001,Right Side,0.623948,0.454344,0.039278,0.99551,0.610726,0.438919,0.014793,0.993273,0.615207,0.458871,0.153899,0.996664,0.593271,0.433834,0.040193,0.992639,0.58809,0.527492,0.157559,0.998829,0.521069,0.451832,-0.005462,0.997536,0.527501,0.672479,0.052111,0.998672,0.479646,0.649284,-0.052208,0.997836
2026-08-22 00:20:37,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:38,Night_001,Right Side,0.623904,0.441591,0.154842,0.995871,0.608711,0.428699,0.140245,0.993858,0.620018,0.455204,0.255005,0.996924,0.590365,0.433125,0.184337,0.993332,0.608626,0.501387,0.212943,0.998929,0.515936,0.456867,0.200629,0.997726,0.557495,0.630356,-0.00437,0.998759,0.507461,0.617788,0.004138,0.997959
2026-08-22 00:20:38,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:40,Night_001,Right Side,0.618496,0.447165,0.267689,0.995748,0.607856,0.439956,0.243777,0.993585,0.611835,0.451975,0.336201,0.996939,0.592998,0.441772,0.22539,0.99268,0.561251,0.491025,0.313958,0.998899,0.565765,0.465342,0.132756,0.997896,0.559524,0.650358,0.072949,0.998751,0.546176,0.634263,-0.073517,0.997991
2026-08-22 00:20:40,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:40,Night_001,Right Side,0.627471,0.44729,0.082567,0.995667,0.6129,0.433479,0.065679,0.993365,0.618926,0.457566,0.176115,0.996962,0.593327,0.437755,0.094155,0.992419,0.589235,0.503143,0.149736,0.998886,0.524472,0.453771,0.070777,0.997795,0.539875,0.651031,0.030798,0.998671,0.496787,0.623902,-0.030856,0.997911
2026-08-22 00:20:40,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:41,Night_001,Right Side,0.626973,0.444571,0.116097,0.994516,0.611563,0.434377,0.092261,0.991952,0.614725,0.451157,0.22166,0.995923,0.59111,0.436294,0.107026,0.9913,0.576538,0.492702,0.19309,0.998832,0.509959,0.452255,0.075407,0.997044,0.540062,0.666983,0.012761,0.998568,0.499442,0.643132,-0.013024,0.997712
2026-08-22 00:20:41,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:45,Night_001,Right Side,0.625333,0.444226,0.136014,0.995049,0.610298,0.431289,0.122948,0.992738,0.619755,0.455417,0.226473,0.996319,0.592345,0.436769,0.163104,0.992159,0.615044,0.501065,0.19921,0.998945,0.516625,0.459761,0.177074,0.997336,0.569846,0.635316,0.015733,0.998695,0.502724,0.630069,-0.015858,0.99793
2026-08-22 00:20:45,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:47,Night_001,Right Side,0.625587,0.443206,0.141475,0.995525,0.61074,0.429541,0.129829,0.993447,0.619416,0.455478,0.226452,0.996666,0.593809,0.435781,0.169985,0.992934,0.612463,0.500331,0.219102,0.999044,0.517951,0.459623,0.171323,0.9976,0.568011,0.618095,0.032388,0.9988,0.512138,0.606721,-0.032659,0.998123
2026-08-22 00:20:48,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:48,Night_001,Right Side,0.622747,0.44577,0.107869,0.99551,0.608095,0.436323,0.0853,0.993483,0.616762,0.453042,0.207897,0.996635,0.592052,0.438666,0.10133,0.99305,0.594926,0.497017,0.178896,0.99903,0.525082,0.459558,0.079217,0.997463,0.561123,0.655439,0.012033,0.998754,0.519457,0.637628,-0.012258,0.99796
2026-08-22 00:20:48,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:51,Night_001,Right Side,0.628189,0.444656,0.150743,0.996206,0.612497,0.431701,0.13559,0.9945,0.620801,0.453614,0.259036,0.997131,0.593305,0.4363,0.186254,0.994151,0.610826,0.511809,0.21775,0.998955,0.524909,0.461591,0.169711,0.997462,0.562002,0.63977,-0.0004,0.998697,0.516473,0.621705,0.000305,0.997995
2026-08-22 00:20:51,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:20:59,Night_001,Right Side,0.627136,0.448394,0.188534,0.996569,0.611602,0.434988,0.173512,0.995018,0.619704,0.457392,0.298712,0.997403,0.593956,0.437372,0.227441,0.994708,0.608497,0.514678,0.284729,0.999045,0.524284,0.460093,0.16118,0.997708,0.56636,0.637055,0.052706,0.998808,0.512782,0.620428,-0.052815,0.998184
2026-08-22 00:20:59,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:01,Night_001,Right Side,0.626912,0.445464,0.179218,0.996736,0.610997,0.434099,0.163915,0.995266,0.618616,0.454583,0.296099,0.997529,0.592426,0.437248,0.223721,0.995004,0.604509,0.515912,0.254427,0.99898,0.524171,0.461213,0.172914,0.997599,0.557049,0.650456,0.020735,0.998812,0.510629,0.627248,-0.020962,0.998227
2026-08-22 00:21:01,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:05,Night_001,Right Side,0.625157,0.443051,0.125106,0.995931,0.609468,0.429156,0.105659,0.994007,0.618832,0.453801,0.244697,0.996913,0.592675,0.430298,0.152079,0.993857,0.594887,0.507615,0.222172,0.998914,0.522732,0.456352,0.108517,0.997047,0.549032,0.667793,0.02248,0.998818,0.503781,0.637001,-0.022556,0.998161
2026-08-22 00:21:05,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:06,Night_001,Right Side,0.627481,0.446696,0.153168,0.995411,0.612029,0.433166,0.130359,0.993389,0.618929,0.454292,0.281477,0.996548,0.592012,0.430826,0.174433,0.993384,0.593572,0.511319,0.266214,0.998816,0.52231,0.456223,0.122634,0.996998,0.54634,0.667688,0.038547,0.99881,0.502228,0.6359,-0.038748,0.998159
2026-08-22 00:21:06,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:06,Night_001,Right Side,0.614682,0.443786,0.139668,0.995862,0.607166,0.432518,0.147018,0.994043,0.609399,0.458565,0.192468,0.996884,0.598719,0.439799,0.223291,0.99404,0.594464,0.512558,0.115405,0.998932,0.516692,0.452015,0.244083,0.997151,0.483724,0.609536,-0.062467,0.998924,0.444244,0.575336,0.062388,0.998319
2026-08-22 00:21:06,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:07,Night_001,Right Side,0.622737,0.446087,0.13964,0.996049,0.60945,0.435865,0.11458,0.994249,0.614581,0.451603,0.251293,0.997008,0.591086,0.435943,0.133743,0.994178,0.586632,0.497665,0.228888,0.998944,0.524787,0.455581,0.096822,0.99717,0.557952,0.659983,0.03154,0.998879,0.516996,0.64032,-0.031812,0.998188
2026-08-22 00:21:07,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:13,Night_001,Right Side,0.62506,0.449259,0.139366,0.996614,0.609939,0.433729,0.125994,0.995064,0.619018,0.458729,0.236433,0.997356,0.593156,0.437128,0.171514,0.994981,0.612132,0.510618,0.222019,0.999039,0.518815,0.459334,0.159375,0.997582,0.569656,0.629104,0.035957,0.999027,0.512029,0.616955,-0.036216,0.998474
2026-08-22 00:21:13,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:14,Night_001,Right Side,0.628643,0.450009,0.113517,0.996355,0.61404,0.436499,0.091149,0.994452,0.618313,0.457123,0.222423,0.997226,0.593643,0.433358,0.116059,0.994348,0.587846,0.501945,0.19558,0.998962,0.521513,0.45382,0.085573,0.99711,0.539733,0.65555,0.020974,0.998918,0.502497,0.634315,-0.021177,0.998186
2026-08-22 00:21:14,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:15,Night_001,Right Side,0.622676,0.445656,0.147991,0.996649,0.606754,0.429885,0.144586,0.994915,0.617824,0.460192,0.235862,0.997454,0.591412,0.435411,0.212925,0.994852,0.612261,0.531829,0.195865,0.999053,0.514258,0.45911,0.23075,0.997232,0.54269,0.672892,-0.010965,0.999013,0.482243,0.639709,0.011142,0.998328
2026-08-22 00:21:15,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:17,Night_001,Right Side,0.62703,0.448542,0.164518,0.996938,0.613837,0.434012,0.154653,0.995373,0.622005,0.460931,0.250936,0.997663,0.596395,0.437357,0.200661,0.99533,0.614973,0.521905,0.21236,0.999136,0.515745,0.456642,0.213778,0.997415,0.548116,0.643539,-0.008699,0.999102,0.492463,0.611745,0.008759,0.998458
2026-08-22 00:21:17,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:20,Night_001,Right Side,0.619936,0.447657,0.170193,0.997038,0.610964,0.439397,0.140524,0.995544,0.609623,0.4513,0.22203,0.997815,0.594526,0.438829,0.084624,0.995574,0.533126,0.478677,0.187616,0.999199,0.586552,0.465321,0.026452,0.997662,0.52889,0.665118,0.044853,0.999117,0.542957,0.64961,-0.045299,0.998531
2026-08-22 00:21:20,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:26,Night_001,Right Side,0.624807,0.44601,0.173153,0.997553,0.609346,0.43037,0.167526,0.996333,0.620291,0.4605,0.259822,0.998174,0.59478,0.436165,0.22521,0.996378,0.616395,0.530792,0.222417,0.999301,0.515796,0.453656,0.242837,0.998058,0.54005,0.662521,-0.008655,0.999254,0.480874,0.632328,0.008899,0.998775
2026-08-22 00:21:26,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:44,Night_001,Right Side,0.6259,0.448403,0.13584,0.997773,0.610559,0.435614,0.118794,0.996676,0.617239,0.456452,0.241624,0.998343,0.590867,0.436173,0.160189,0.996731,0.603778,0.50957,0.216717,0.999335,0.513639,0.457633,0.153119,0.99823,0.547992,0.65011,0.026681,0.999262,0.496055,0.626299,-0.026918,0.998812
2026-08-22 00:21:44,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:50,Night_001,Right Side,0.626755,0.450517,0.059074,0.99725,0.612818,0.438187,0.03647,0.996113,0.618103,0.457521,0.176269,0.997965,0.592156,0.431862,0.069962,0.996098,0.59906,0.52549,0.175764,0.999204,0.518761,0.453812,0.036172,0.998215,0.53675,0.677385,0.049329,0.999059,0.489667,0.637662,-0.049413,0.998589
2026-08-22 00:21:50,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:21:59,Night_001,Right Side,0.614048,0.443464,0.192504,0.997516,0.605966,0.431519,0.202888,0.996489,0.608502,0.457644,0.233186,0.998159,0.596957,0.438947,0.277381,0.996481,0.589777,0.515132,0.144645,0.999282,0.519468,0.460736,0.289253,0.998348,0.486682,0.626023,-0.067363,0.99915,0.448651,0.591318,0.067462,0.99872
2026-08-22 00:21:59,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:22:04,Night_001,Right Side,0.622626,0.453327,0.115275,0.997762,0.607154,0.436027,0.103495,0.996837,0.617591,0.462787,0.200357,0.998339,0.591803,0.435981,0.142491,0.996831,0.602799,0.525436,0.195333,0.999348,0.514484,0.458538,0.155655,0.99851,0.54927,0.635431,0.024689,0.999211,0.490202,0.620434,-0.024917,0.998835
2026-08-22 00:22:04,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:22:05,Night_001,Right Side,0.627438,0.452301,0.050887,0.993088,0.613441,0.43882,0.029465,0.989921,0.619161,0.459373,0.157382,0.994879,0.592514,0.437597,0.056175,0.987852,0.596321,0.527069,0.148971,0.998835,0.527182,0.458811,0.015044,0.997734,0.537366,0.678616,0.037671,0.998902,0.494183,0.643455,-0.037696,0.998339
2026-08-22 00:22:05,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:22:13,Night_001,Right Side,0.622767,0.445834,0.13165,0.99359,0.607288,0.432145,0.120485,0.990748,0.617168,0.458818,0.209479,0.995242,0.592293,0.438124,0.151311,0.988959,0.609474,0.521994,0.178653,0.998942,0.511911,0.458465,0.172023,0.997862,0.545064,0.652921,0.00198,0.999005,0.490411,0.622279,-0.001848,0.998476
2026-08-22 00:22:13,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:22:20,Night_001,Right Side,0.615813,0.445573,0.183016,0.99422,0.607048,0.432589,0.193946,0.991661,0.610683,0.462382,0.2289,0.995709,0.595291,0.438643,0.273021,0.990058,0.599186,0.52263,0.149534,0.999044,0.521253,0.46175,0.289803,0.998036,0.499768,0.637137,-0.063899,0.999098,0.460466,0.604602,0.063895,0.998613
2026-08-22 00:22:20,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:22:28,Night_001,Right Side,0.623485,0.449523,0.129513,0.994792,0.60893,0.434955,0.113231,0.992488,0.616578,0.456409,0.240844,0.996133,0.590505,0.435298,0.163023,0.991047,0.604488,0.51995,0.225464,0.999107,0.520907,0.451937,0.139817,0.998226,0.552331,0.638295,0.045024,0.999106,0.499366,0.61795,-0.045305,0.9987
2026-08-22 00:22:28,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:22:37,Night_001,Right Side,0.625626,0.44759,0.08802,0.994081,0.610611,0.435274,0.068205,0.990966,0.618601,0.456192,0.196026,0.995504,0.592299,0.436566,0.101623,0.988979,0.593535,0.505844,0.16145,0.999003,0.520822,0.455866,0.080611,0.997275,0.547489,0.65679,0.013277,0.998881,0.504888,0.629097,-0.013318,0.998142
2026-08-22 00:22:37,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:22:48,Night_001,Right Side,0.623783,0.448017,0.087918,0.994265,0.608188,0.431818,0.081097,0.991013,0.618161,0.459531,0.180139,0.995646,0.592576,0.437577,0.144227,0.989018,0.604814,0.529148,0.148932,0.998969,0.518289,0.456673,0.137179,0.996445,0.538262,0.659403,0.004695,0.998821,0.484202,0.625598,-0.00454,0.997999
2026-08-22 00:22:48,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:22:51,Night_001,Right Side,0.623993,0.449002,0.173791,0.994767,0.609967,0.437311,0.154781,0.991733,0.615668,0.456093,0.278083,0.996018,0.593393,0.438439,0.187952,0.989939,0.594168,0.502743,0.260607,0.999036,0.524551,0.455181,0.119791,0.996782,0.562722,0.632228,0.054743,0.998915,0.520828,0.620896,-0.055012,0.998178
2026-08-22 00:22:51,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:22:52,Night_001,Right Side,0.624612,0.455765,-0.001273,0.994342,0.612432,0.440484,-0.027511,0.99004,0.615438,0.458535,0.096518,0.995611,0.59266,0.4331,-0.028822,0.986647,0.571331,0.509987,0.107133,0.99885,0.528667,0.453847,-0.059142,0.996713,0.525598,0.671485,0.051708,0.998547,0.487546,0.653647,-0.05185,0.99779
2026-08-22 00:22:52,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:22:59,Night_001,Right Side,0.609694,0.439289,0.150972,0.99486,0.601937,0.430134,0.161446,0.990979,0.607811,0.457801,0.206898,0.996008,0.591248,0.436375,0.25054,0.987949,0.599344,0.506412,0.13963,0.998956,0.522634,0.466288,0.267323,0.996901,0.500642,0.623469,-0.061488,0.998682,0.465178,0.600179,0.061421,0.997982
2026-08-22 00:22:59,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:23:16,Night_001,Right Side,0.629274,0.449121,0.171999,0.994506,0.613347,0.435664,0.151549,0.989971,0.620091,0.457277,0.287743,0.995811,0.591646,0.43567,0.191485,0.986525,0.591918,0.513359,0.262776,0.998769,0.520707,0.454682,0.13041,0.996492,0.548748,0.673366,0.044758,0.998664,0.49743,0.645191,-0.04503,0.997968
2026-08-22 00:23:16,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:23:29,Night_001,Right Side,0.623011,0.442815,0.174461,0.995008,0.604573,0.426682,0.172766,0.990912,0.62017,0.460154,0.254097,0.996199,0.589613,0.434022,0.238823,0.987836,0.622019,0.533644,0.201702,0.998885,0.512596,0.465464,0.259495,0.996684,0.551432,0.668117,-0.021988,0.998792,0.484987,0.641282,0.022236,0.998153
2026-08-22 00:23:29,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:23:33,Night_001,Right Side,0.625115,0.443852,0.102789,0.993259,0.609572,0.433981,0.078788,0.989136,0.616744,0.451994,0.219976,0.994648,0.588948,0.431135,0.105265,0.98644,0.587741,0.495816,0.205426,0.998746,0.51926,0.453175,0.07988,0.996409,0.553782,0.663454,0.016412,0.998646,0.506641,0.637299,-0.016555,0.997767
2026-08-22 00:23:33,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:23:34,Night_001,Right Side,0.611768,0.442449,0.209584,0.993928,0.604078,0.432604,0.220294,0.990213,0.609988,0.457313,0.262533,0.995174,0.596758,0.438602,0.309891,0.987791,0.60002,0.516531,0.169461,0.99887,0.523183,0.465978,0.325525,0.996651,0.493675,0.615461,-0.078871,0.998777,0.450654,0.58407,0.078903,0.997972
2026-08-22 00:23:34,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:23:36,Night_001,Right Side,0.606167,0.434236,0.162004,0.994448,0.59628,0.425858,0.176085,0.99107,0.608671,0.457684,0.2093,0.995576,0.591665,0.437889,0.270093,0.988949,0.608412,0.516283,0.140517,0.998979,0.522492,0.468841,0.294092,0.996772,0.513995,0.622032,-0.070531,0.998893,0.473876,0.602605,0.070495,0.998145
2026-08-22 00:23:36,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:23:42,Night_001,Right Side,0.609725,0.437336,0.205808,0.994994,0.600367,0.427461,0.220135,0.991944,0.608851,0.456463,0.241009,0.996004,0.593946,0.436416,0.30517,0.990045,0.591891,0.512575,0.147977,0.999078,0.522941,0.467054,0.320817,0.997008,0.486583,0.617644,-0.068742,0.998994,0.448276,0.589085,0.068871,0.998295
2026-08-22 00:23:42,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:23:46,Night_001,Right Side,0.615578,0.445428,0.152846,0.99546,0.607325,0.433781,0.160725,0.992708,0.610005,0.459612,0.206828,0.996374,0.595696,0.438306,0.239368,0.991019,0.604112,0.521051,0.13142,0.999168,0.52195,0.463621,0.248133,0.997146,0.496219,0.624383,-0.065256,0.999091,0.459412,0.602194,0.065285,0.998449
2026-08-22 00:23:46,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:23:48,Night_001,Right Side,0.622393,0.454197,0.127757,0.995797,0.608421,0.438129,0.113952,0.993239,0.616548,0.463203,0.253541,0.996648,0.593471,0.439785,0.18781,0.991656,0.597,0.52796,0.236149,0.999178,0.518826,0.451533,0.160601,0.997169,0.51957,0.662972,0.024419,0.999081,0.478282,0.62369,-0.024321,0.998362
2026-08-22 00:23:48,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:23:56,Night_001,Right Side,0.621222,0.44596,0.069967,0.995855,0.606026,0.43062,0.063619,0.993501,0.617063,0.459778,0.160667,0.996708,0.593632,0.438066,0.12567,0.992142,0.610131,0.534108,0.138654,0.999213,0.511585,0.460039,0.145394,0.997155,0.541719,0.677629,-0.003258,0.999141,0.482689,0.645405,0.003354,0.998438
2026-08-22 00:23:57,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22 00:23:57,Night_001,Right Side,0.618057,0.449955,0.120648,0.996172,0.602723,0.431982,0.113563,0.994065,0.614032,0.463461,0.215429,0.996972,0.591175,0.440317,0.176532,0.992878,0.601885,0.52862,0.182321,0.999284,0.513351,0.45497,0.190841,0.99738,0.525437,0.66806,-0.005168,0.999223,0.474657,0.635312,0.00523,0.998577
2026-08-22 00:23:57,Night_001,No Person Detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
